post_id,title,link,content
25647856,金迪克：2023年上半年净利润同比扭亏为盈,https://news.moomoo.com/post/25647856,金迪克发布2023年半年度报告，2023年上半年，公司营业收入1.27亿元，同比增加675.48%；归属于母公司所有者的净利润3508.10万元，同比扭亏为盈。
25647849,阿塞拜疆国家石油基金上月出售了2.727亿美元。,https://news.moomoo.com/post/25647849,阿塞拜疆国家石油基金上月出售了2.727亿美元。
25647858,公司问答丨迪瑞医疗：国际市场占公司业务比重正在逐年上升,https://news.moomoo.com/post/25647858,格隆汇8月2日丨有投资者在投资者互动平台向迪瑞医疗公司提问：公司业绩怎么样？公司海外增速怎么样？为保障海外市场增速公司采取了那些措施？ 迪瑞医疗公司回应：迪瑞在华润业务和管理赋能下，借助国内和国际多元化市场，总体保持稳健增长。迪瑞医疗产品辐射120多个国家，目前国际基础医疗复苏需求旺盛，本地化子公司正在不断发挥效用，结合当前市场反馈增速比较快有俄罗斯、印度、泰国等地，国际市场占公司业务比重正在逐年上升，因涉及汇率波动影响，对公司业绩带动存在不确定性，具体业绩情况需要关注公司定期报告，请注意投资风险。
25647860,研报掘金丨国元证券：安井食品布局并发力预制菜业务，维持“买入”评级,https://news.moomoo.com/post/25647860,格隆汇8月2日丨国元证券1日研报指出，安井食品(603345.SH)预制菜、火锅料、面米上半年收入全面增长，团餐渠道带动特通直营收入高增。公司是速冻火锅料龙一，产品力及品牌力遥遥领先，布局并发力预制菜业务，打造第二增长极；23H1公司速冻火锅料及预制菜收入均实现较快增长，产品力、渠道力、品牌力持续提升，规模效应显现。预计公司23-25年归母净利润为14.86/18.48/22.73亿元，增速34.98%/24.34%/22.98%，对应8月1日PE 30/24/20倍(市值444亿元)，维持“买入”评级。
25647842,*高盛：快手-W(01024.HK)次季盈喜勝預期 評級「買入」,https://news.moomoo.com/post/25647842,*高盛：快手-W(01024.HK)次季盈喜勝預期 評級「買入」
25648037,"League of Nations (603613.SH) has repurchased a total of 1,5934 million shares of the company at a cost of 130 million yuan",https://news.moomoo.com/post/25648037,智通财经APP讯，国联股份(603613.SH)公告，截至2023年7月31日，公司通过集中竞价交易方式已累计回购股份159.34万股，占公司总股本的比例为0.32%，成交的最高价为99.55元/股，最低价为46.49元/股，支付的资金总额为1.30亿元(不含交易费用)。
25647861,凯中精密：公司已回购1199.8万股，成交区间9.01元/股-9.48元/股,https://news.moomoo.com/post/25647861,"2023年8月1日晚间，凯中精密(002823.SZ)发布关于回购公司股份的进展公告。截至2023年7月31日，公司通过股份回购专用证券账户以集中竞价交易方式累计回购公司股份1,292,198股，占公司目前总股本的0.45%，最高成交价为9.48元/股，最低成交价为9.01元/股，成交总金额为11,998,224.54元（不含交易费用）。公司拟使用不低于人民币1,000万元（含）且不超过人民币2,000万元（含）的自有资金以集中竞价交易方式回购公司股份，用于股权激励或员工持股计划，回购股份的价格为不超过人民币15元/股（含），后调整为不超过14.97元/股（含）。 本条资讯由AI生成，内容与数据仅供参考，不构成投资建议。 "
25647845,"Wanlang Magnetic Plastic (603150.SH) has repurchased a total of 2,4492 million shares at a cost of 63.99 million yuan",https://news.moomoo.com/post/25647845,智通财经APP讯，万朗磁塑(603150.SH)发布公告，截至2023年7月31日，公司已累计回购股份244.92万股，占公司总股本的比例为2.86%，购买的最高价为27.30元/股、最低价为25元/股，支付的总金额约为6399万元(不含交易费用)。
25648048,"西部材料：截止2023年7月31日，公司总股东户数为31,353户",https://news.moomoo.com/post/25648048,"西部材料(002149)08月02日在投资者关系平台上答复了投资者关心的问题。投资者：请问截止到2023年7月31日股东户数是多少？西部材料董秘：您好，截止2023年7月31日，公司总股东户数为31,353户，谢谢。西部材料2023一季报显示，公司主营收入7.2亿元，同比上升48.04%；归母净利润3514.77万元，同比上升66.78%；扣非净利润3035.62万元，同比上升143.35%；负债率52.81%，投资收益377.0万元，财务费用1112.87万元，毛利率19.28%。该股最近90天内无机构评级。近3个月融资净流出3969.46万，融资余额减少；融券净流入12.18万，融券余额增加。根据近五年财报数据，证券之星估值分析工具显示，西部材料（002149）行业内竞争力的护城河一般，盈利能力较差，营收成长性良好。可能有财务风险，存在隐忧的财务指标包括：货币资金/总资产率、有息资产负债率、应收账款/利润率、经营现金流/利润率。该股好公司指标2星，好价格指标2.5星，综合指标2星。（指标仅供参考，指标范围：0 ~ 5星，最高5星）西部材料（002149）主营业务：稀有金属复合材料及制品、金属纤维及制品、难熔金属制品、贵金属制品的开发、生产和销售业务。以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。"
25648054,中国西电： 根据相关规定，公司在定期报告中披露对应时点股东户数,https://news.moomoo.com/post/25648054,中国西电(601179)08月02日在投资者关系平台上答复了投资者关心的问题。投资者：截至目前股东人数多少？中国西电董秘：尊敬的投资者您好！根据相关规定，公司在定期报告中披露对应时点股东户数。截止2023年一季度末，公司股东总数为169066。最新股东人数请您关注公司将于8月底披露的半年报。感谢您的关注！投资者：贵公司上市13年，市值越来越小，还不如发行时的市值，请问这些年都在发展了什么？别把责任推给市场，从长期来看决定了市值的是公司自身的发展，相比之下，同一集团领导下的许继电气上市以来市值增长了10倍，贵公司的管理层难辞其咎中国西电董秘：尊敬的投资者您好！股价和市值表现与公司经营、宏观经济因素、资本市场环境、投资者预期、二级市场流动性等众多因素相关。公司始终坚持稳健经营，将进一步在市场开拓、科技创新、产业升级、深化改革、提质增效等领域加大工作力度，增强自身竞争力，推动公司健康可持续发展。感谢您的关注！投资者：贵公司是否有超导方面的研究及成果？中国西电董秘：尊敬的投资者您好！公司主营业务为输配电及控制设备研发、设计、制造、销售、检测、相关设备成套、技术研究、服务与工程承包等业务。公司主导产品包括110kV及以上电压等级的高压开关（GIS、GCB、隔离开关、接地开关）、变压器（电力变压器、换流变压器）、电抗器（平波电抗器、并联电抗器）、电力电容器、互感器（CVT、CT、PT）、绝缘子（电站电瓷产品、复合材料绝缘子产品）、套管、氧化锌避雷器、直流输电换流阀等，目前不涉及“超导”领域。公司有关信息请以公司公告为准，感谢您的关注！投资者：公司有无超导技术储备？中国西电董秘：尊敬的投资者您好！公司主营业务为输配电及控制设备研发、设计、制造、销售、检测、相关设备成套、技术研究、服务与工程承包等业务。公司主导产品包括110kV及以上电压等级的高压开关（GIS、GCB、隔离开关、接地开关）、变压器（电力变压器、换流变压器）、电抗器（平波电抗器、并联电抗器）、电力电容器、互感器（CVT、CT、PT）、绝缘子（电站电瓷产品、复合材料绝缘子产品）、套管、氧化锌避雷器、直流输电换流阀等，目前不涉及“超导”领域。公司有关信息请以公司公告为准，感谢您的关注！中国西电2023一季报显示，公司主营收入47.33亿元，同比上升21.74%；归母净利润1.86亿元，同比上升42.26%；扣非净利润1.74亿元，同比上升62.7%；负债率41.85%，投资收益488.27万元，财务费用418.48万元，毛利率15.34%。该股最近90天内共有1家机构给出评级，买入评级1家；过去90天内机构目标均价为6.74。近3个月融资净流出3391.99万，融资余额减少；融券净流出659.23万，融券余额减少。根据近五年财报数据，证券之星估值分析工具显示，中国西电（601179）行业内竞争力的护城河良好，盈利能力较差，营收成长性一般。财务相对健康，须关注的财务指标包括：应收账款/利润率。该股好公司指标2.5星，好价格指标2星，综合指标2星。（指标仅供参考，指标范围：0 ~ 5星，最高5星）中国西电（601179）主营业务：输配电及控制设备研发、设计、制造、销售、检测、相关设备成套、技术研究、服务与工程承包等业务。以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25648061,8月2日华大九天涨5.77%，长城久嘉创新成长混合A基金重仓该股,https://news.moomoo.com/post/25648061,8月2日华大九天（301269）涨5.77%，收盘报109.14元，换手率3.02%，成交量8.08万手，成交额8.69亿元。该股为国产软件、EDA设计软件、国产芯片、大基金概念概念热股。8月2日的资金流向数据方面，主力资金净流出2027.97万元，占总成交额2.33%，游资资金净流入5787.67万元，占总成交额6.66%，散户资金净流出3759.7万元，占总成交额4.33%。融资融券方面近5日融资净流入1227.86万，融资余额增加；融券净流出70.28万，融券余额减少。重仓华大九天的前十大公募基金请见下表：该股最近90天内共有11家机构给出评级，买入评级8家，增持评级3家；过去90天内机构目标均价为126.82。根据2023半年报公募基金重仓股数据，重仓该股的公募基金共25家，其中持有数量最多的公募基金为长城久嘉创新成长混合A。长城久嘉创新成长混合A目前规模为21.95亿元，最新净值1.514（8月1日），较上一交易日上涨0.19%，近一年下跌10.35%。该公募基金现任基金经理为尤国梁。长城久嘉创新成长混合A的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25648055,通达股份： 公司是一家专业研发、生产架空导地线、电力电缆、特种电缆的厂家，一直重视技术研发和技术创新,https://news.moomoo.com/post/25648055,通达股份(002560)08月02日在投资者关系平台上答复了投资者关心的问题。投资者：您好！问下公司有没有超导方面的研究？谢谢通达股份董秘：您好，非常感谢您对公司的关注。 公司是一家专业研发、生产架空导地线、电力电缆、特种电缆的厂家，一直重视技术研发和技术创新。公司一直积极关注超导技术的发展趋势和前沿应用，近期国内外关于超导技术进展的讨论亦得到了公司的密切关注。公司将持续跟进国内外超导技术进展，主动与相关技术机构和科研单位开展交流，为新产品新技术布局，提升企业竞争力。再次感谢您对公司的关注。谢谢！通达股份2023一季报显示，公司主营收入12.03亿元，同比上升17.31%；归母净利润3465.35万元，同比上升188.57%；扣非净利润3519.11万元，同比上升259.0%；负债率50.69%，投资收益33.89万元，财务费用252.7万元，毛利率8.97%。该股最近90天内共有2家机构给出评级，买入评级1家，增持评级1家。近3个月融资净流入4347.84万，融资余额增加；融券净流入0.0，融券余额增加。根据近五年财报数据，证券之星估值分析工具显示，通达股份（002560）行业内竞争力的护城河较差，盈利能力较差，营收成长性一般。财务可能有隐忧，须重点关注的财务指标包括：应收账款/利润率、应收账款/利润率近3年增幅、经营现金流/利润率。该股好公司指标1.5星，好价格指标2星，综合指标1.5星。（指标仅供参考，指标范围：0 ~ 5星，最高5星）通达股份（002560）主营业务：电线电缆生产、销售、航空零部件精密加工与装配及铝基复合新材料三大板。以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25648062,华大九天涨5.77%，开源证券五日前给出“买入”评级,https://news.moomoo.com/post/25648062,"今日华大九天（301269）涨5.77%，收盘报109.14元。2023年7月28日，开源证券研究员陈宝健,李海强发布了对华大九天的研报《公司信息更新报告：业绩高增长，产品布局持续推进》，该研报对华大九天给出“买入”评级。研报中预计公司2023-2025年归母净利润分别为2.40、3.15、4.12亿元，EPS分别为0.44、0.58、0.76元/股，对应当前股价PE分别为232.2、177.4、135.6倍，维持“买入”评级。证券之星数据中心根据近三年发布的研报数据计算，该研报作者对此股的盈利预测准确度为98.11%。此外，浙商证券研究员蒋高振,刘雯蜀,安子超，东吴证券研究员王紫敬,王世杰近期也对该股发布了研报，同样给出“买入”评级。证券之星数据中心计算显示，对该股盈利预测较准的分析师团队为开源证券的陈宝健。华大九天（301269）个股概况：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。"
25648068,8月2日迈为股份涨6.07%，国富潜力组合混合A基金重仓该股,https://news.moomoo.com/post/25648068,8月2日迈为股份（300751）涨6.07%，收盘报196.98元，换手率1.93%，成交量3.67万手，成交额7.06亿元。该股为MiniLED、OLED、异质结电池HJT、光伏概念热股。8月2日的资金流向数据方面，主力资金净流入3967.52万元，占总成交额5.62%，游资资金净流入1626.6万元，占总成交额2.3%，散户资金净流出5594.13万元，占总成交额7.92%。融资融券方面近5日融资净流入2791.24万，融资余额增加；融券净流出26.23万，融券余额减少。重仓迈为股份的前十大公募基金请见下表：该股最近90天内共有15家机构给出评级，买入评级14家，增持评级1家；过去90天内机构目标均价为352.19。根据2023半年报公募基金重仓股数据，重仓该股的公募基金共27家，其中持有数量最多的公募基金为国富潜力组合混合A。国富潜力组合混合A目前规模为20.3亿元，最新净值1.149（8月1日），较上一交易日下跌0.35%，近一年下跌6.43%。该公募基金现任基金经理为徐荔蓉。徐荔蓉在任的基金产品包括:国富中国收益混合A，管理时间为2010年9月30日至今，期间收益率为223.21%；国富研究精选混合A，管理时间为2012年5月22日至今，期间收益率为184.1%；国富价值成长一年持有期混合A，管理时间为2020年11月4日至今，期间收益率为5.95%。国富潜力组合混合A的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25647847,China Merchants Shipping (601872.SH) subsidiary received 101 million yuan in special financial support funds,https://news.moomoo.com/post/25647847,智通财经APP讯，招商轮船(601872.SH)公告，公司下属全资子公司于近日收到中国(上海)自由贸易试验区管理委员会累计发放的2021年至2022年度财政专项扶持资金1.01亿元。
25648071,迈为股份涨6.07%，浙商证券二个月前给出“买入”评级,https://news.moomoo.com/post/25648071,"今日迈为股份（300751）涨6.07%，收盘报196.98元。2023年5月17日，浙商证券研究员王华君,李思扬发布了对迈为股份的研报《迈为股份点评报告：签华晟8.4GW异质结订单，期待HJT产业化突破临近》，该研报对迈为股份给出“买入”评级。研报中预计2023-2025年归母净利润为14/23/32亿元，同比增长66%/61%/39%，对应PE为34/21/15倍。维持“买入”评级。证券之星数据中心根据近三年发布的研报数据计算，该研报作者对此股的盈利预测准确度为97.55%。此外，东吴证券研究员周尔双,刘晓旭,李文意，安信证券研究员郭倩倩,何海霞近期也对该股发布了研报，同样给出“买入”评级。证券之星数据中心计算显示，对该股盈利预测较准的分析师团队为浙商证券的李思扬。迈为股份（300751）个股概况：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。"
25648075,8月2日赛微电子跌8.91%，国都聚成混合基金重仓该股,https://news.moomoo.com/post/25648075,8月2日赛微电子（300456）跌8.91%，收盘报21.68元，换手率9.69%，成交量56.61万手，成交额12.47亿元。该股为激光雷达、光刻机（胶）、无人驾驶、半导体、物联网、传感器、信创、国产芯片、华为产业链、创投、军民融合、芯粒Chiplet、华为海思、百度概念股、第三代半导体、大基金概念、北斗导航、军工、氮化镓、汽车芯片、无人机、航天概念热股。8月2日的资金流向数据方面，主力资金净流出9023.56万元，占总成交额7.24%，游资资金净流入428.18万元，占总成交额0.34%，散户资金净流入8595.38万元，占总成交额6.9%。融资融券方面近5日融资净流出1.38亿，融资余额减少；融券净流出22.75万，融券余额减少。重仓赛微电子的公募基金请见下表：该股最近90天内共有2家机构给出评级，买入评级2家。根据2023半年报公募基金重仓股数据，重仓该股的公募基金共1家，其中持有数量最多的公募基金为国都聚成混合。国都聚成混合目前规模为0.29亿元，最新净值0.529（8月1日），较上一交易日下跌0.36%，近一年下跌27.77%。该公募基金现任基金经理为廖晓东 张晓磊。张晓磊在任的基金产品包括:国都创新驱动，管理时间为2023年3月10日至今，期间收益率为-5.65%；廖晓东在任的基金产品包括:国都创新驱动，管理时间为2021年2月10日至今，期间收益率为-56.19%；国都聚成混合的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25648076,8月2日中科电气涨10.31%，长城创业板指数增强A基金重仓该股,https://news.moomoo.com/post/25648076,8月2日中科电气（300035）涨10.31%创60日新高，收盘报13.05元，换手率13.18%，成交量83.74万手，成交额10.76亿元。该股为超级高铁、碳基材料、磁悬浮、宁德时代概念股、石墨烯、新能源汽车、锂电池概念热股。8月2日的资金流向数据方面，主力资金净流入1.06亿元，占总成交额9.81%，游资资金净流入577.71万元，占总成交额0.54%，散户资金净流出1.11亿元，占总成交额10.35%。融资融券方面近5日融资净流入1934.57万，融资余额增加；融券净流入171.56万，融券余额增加。重仓中科电气的公募基金请见下表：该股最近90天内共有7家机构给出评级，买入评级5家，增持评级2家；过去90天内机构目标均价为16.0。根据2023半年报公募基金重仓股数据，重仓该股的公募基金共2家，其中持有数量最多的公募基金为长城创业板指数增强A。长城创业板指数增强A目前规模为6.1亿元，最新净值1.7093（8月1日），较上一交易日下跌0.7%，近一年下跌25.7%。该公募基金现任基金经理为雷俊。雷俊在任的基金产品包括:长城中证500指数增强A，管理时间为2018年11月30日至今，期间收益率为92.2%；长城久泰沪深300指数A，管理时间为2018年11月30日至今，期间收益率为41.13%；长城量化精选股票A，管理时间为2019年5月29日至今，期间收益率为40.96%。长城创业板指数增强A的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25648077,中科电气涨10.31%，华福证券二个月前给出“买入”评级，目标价21.38元,https://news.moomoo.com/post/25648077,"今日中科电气（300035）涨10.31%，收盘报13.05元。2023年5月19日，华福证券研究员邓伟,游宝来发布了对中科电气的研报《高价库存拖累短期盈利，突破海外客户推进国际化发展》，该研报对中科电气给出“买入”评级，认为其目标价为21.38元，现价距离目标价尚有63.83%的涨幅空间。研报中预计2023-2025年公司出货18/27/38万吨（前次预测为24.7/37.2/-万吨），调整归母净利润预期为6.2/10.2/16.5亿元（前次预测为12.3/18.1/-亿元），对应当前市值PE为14.4/8.7/5.4倍，给予2023年目标PE25倍，调整目标价为21.38元/股，维持“买入”评级。证券之星数据中心根据近三年发布的研报数据计算，该研报作者对此股的盈利预测准确度为6.01%。证券之星数据中心计算显示，对该股盈利预测较准的分析师团队为东方财富证券的姜楠。中科电气（300035）个股概况：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。"
25648080,8月2日诺普信创60日新低，国泰君安中证1000指数增强A基金重仓该股,https://news.moomoo.com/post/25648080,8月2日诺 普 信（002215）创60日新低，收盘报6.88元，当日跌3.51%，换手率3.82%，成交量30.3万手，成交额2.12亿元。该股为土地流转、供应链金融、大农业、转基因、虫害防治、草铵膦、农业种植、农药、水产养殖概念热股。8月2日的资金流向数据方面，主力资金净流入2695.62万元，占总成交额12.7%，游资资金净流出691.03万元，占总成交额3.26%，散户资金净流出2004.59万元，占总成交额9.44%。融资融券方面近5日融资净流入1755.79万，融资余额增加；融券净流入13.71万，融券余额增加。重仓诺 普 信的公募基金请见下表：该股最近90天内共有3家机构给出评级，买入评级2家，增持评级1家；过去90天内机构目标均价为10.14。根据2023半年报公募基金重仓股数据，重仓该股的公募基金共5家，其中持有数量最多的公募基金为国泰君安中证1000指数增强A。国泰君安中证1000指数增强A目前规模为2.2亿元，最新净值1.0093（8月1日），较上一交易日下跌0.01%。该公募基金现任基金经理为胡崇海。胡崇海在任的基金产品包括:国泰君安中证500指数增强A，管理时间为2021年12月15日至今，期间收益率为-2.53%；国泰君安量化选股混合发起A，管理时间为2022年8月18日至今，期间收益率为10.27%；国泰君安科技创新精选三个月持有股票发起A，管理时间为2022年11月16日至今，期间收益率为3.33%。国泰君安中证1000指数增强A的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25648096,8月2日巨星科技涨5.85%，交银经济新动力混合A基金重仓该股,https://news.moomoo.com/post/25648096,8月2日巨星科技（002444）涨5.85%，收盘报22.98元，换手率1.51%，成交量17.35万手，成交额3.93亿元。该股为激光雷达、轮胎、机器人、无人驾驶、智能制造、激光、智慧物流、跨境电商、智慧安防、外贸受益概念、百度概念股、露营、流感/口罩、储能概念热股。8月2日的资金流向数据方面，主力资金净流出401.16万元，占总成交额1.02%，游资资金净流入1198.81万元，占总成交额3.05%，散户资金净流出797.65万元，占总成交额2.03%。融资融券方面近5日融资净流出393.28万，融资余额减少；融券净流出7.09万，融券余额减少。重仓巨星科技的前十大公募基金请见下表：该股最近90天内共有4家机构给出评级，买入评级2家，增持评级2家；过去90天内机构目标均价为27.57。根据2023半年报公募基金重仓股数据，重仓该股的公募基金共38家，其中持有数量最多的公募基金为交银经济新动力混合A。交银经济新动力混合A目前规模为32.41亿元，最新净值2.8977（8月1日），较上一交易日下跌0.07%，近一年下跌8.55%。该公募基金现任基金经理为郭斐。郭斐在任的基金产品包括:交银成长30混合，管理时间为2017年9月26日至今，期间收益率为118.82%；交银创新领航混合，管理时间为2020年2月27日至今，期间收益率为33.54%；交银瑞卓三年持有期混合，管理时间为2021年9月24日至今，期间收益率为-8.02%。交银经济新动力混合A的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25647841,*高盛：恒隆地產(00101.HK)中期基本純利受人幣貶值拖累 租戶銷售和租賃趨勢仍健康,https://news.moomoo.com/post/25647841,*高盛：恒隆地產(00101.HK)中期基本純利受人幣貶值拖累 租戶銷售和租賃趨勢仍健康
25648110,8月2日西部材料跌5.41%，大成睿景灵活配置混合A基金重仓该股,https://news.moomoo.com/post/25648110,8月2日西部材料（002149）跌5.41%，收盘报15.75元，换手率7.34%，成交量35.83万手，成交额5.93亿元。该股为军民融合、氢能源/燃料电池、有色金属、大飞机、军工、航天、有色 · 钨、有色 · 钼、核电、有色 · 锆、西部大开发、有色 · 钛概念热股。8月2日的资金流向数据方面，主力资金净流出4020.54万元，占总成交额6.78%，游资资金净流入1483.21万元，占总成交额2.5%，散户资金净流入2537.33万元，占总成交额4.28%。融资融券方面近5日融资净流入86.84万，融资余额增加；融券净流入300.0，融券余额增加。重仓西部材料的前十大公募基金请见下表：根据2023半年报公募基金重仓股数据，重仓该股的公募基金共18家，其中持有数量最多的公募基金为大成睿景灵活配置混合A。大成睿景灵活配置混合A目前规模为30.41亿元，最新净值2.16（8月1日），较上一交易日上涨0.0%，近一年下跌11.11%。该公募基金现任基金经理为韩创。韩创在任的基金产品包括:大成新锐产业混合A，管理时间为2019年1月10日至今，期间收益率为300.73%；大成国企改革灵活配置混合，管理时间为2021年1月13日至今，期间收益率为59.03%；大成产业趋势混合A，管理时间为2021年2月9日至今，期间收益率为43.79%。大成睿景灵活配置混合A的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25647731,泰国SET指数转涨，此前为泰党表示将寻求在没有远进党的情况下组建政府。,https://news.moomoo.com/post/25647731,泰国SET指数转涨，此前为泰党表示将寻求在没有远进党的情况下组建政府。
25647846,"Cheng Zhangwen, the controlling shareholder of Neway Corp. (603699.SH), released the pledge of 5.18% of shares",https://news.moomoo.com/post/25647846,智通财经APP讯，纽威股份(603699.SH)公告，公司控股股东程章文3880.00万股(占公司总股本比例5.18%)股份解除质押。
25648120,8月2日艾为电子涨5.16%，汇丰晋信动态策略混合A基金重仓该股,https://news.moomoo.com/post/25648120,8月2日艾为电子（688798）涨5.16%，收盘报70.15元，换手率0.99%，成交量1.33万手，成交额9229.19万元。该股为手机产业链、半导体、国产芯片、5G概念热股。8月2日的资金流向数据方面，主力资金净流出1335.94万元，占总成交额14.48%，游资资金净流入1178.29万元，占总成交额12.77%，散户资金净流入157.65万元，占总成交额1.71%。融资融券方面近5日融资净流入541.95万，融资余额增加；融券净流入2161.0，融券余额增加。重仓艾为电子的公募基金请见下表：该股最近90天内共有4家机构给出评级，买入评级3家，增持评级1家。根据2023半年报公募基金重仓股数据，重仓该股的公募基金共7家，其中持有数量最多的公募基金为汇丰晋信动态策略混合A。汇丰晋信动态策略混合A目前规模为55.15亿元，最新净值4.0916（8月1日），较上一交易日上涨0.05%，近一年下跌12.14%。该公募基金现任基金经理为陆彬。陆彬在任的基金产品包括:汇丰晋信智造先锋股票A，管理时间为2019年5月18日至今，期间收益率为199.67%；汇丰晋信低碳先锋股票A，管理时间为2019年8月17日至今，期间收益率为207.17%；汇丰晋信核心成长A，管理时间为2021年5月24日至今，期间收益率为-13.68%。汇丰晋信动态策略混合A的前十大重仓股如下：以上内容由证券之星根据公开信息整理，由算法生成，与本站立场无关。证券之星力求但不保证该信息（包括但不限于文字、视频、音频、数据及图表）全部或者部分内容的的准确性、完整性、有效性、及时性等，如存在问题请联系我们。本文为数据整理，不对您构成任何投资建议，投资有风险，请谨慎决策。
25647848,"The controlling shareholder of Rainbow Co., Ltd. (600707.SH) has 200 million shares of Xianyang Financial Holdings, accounting for 5.57% of the total share capital",https://news.moomoo.com/post/25647848,智通财经APP讯，彩虹股份(600707.SH)发布公告，公司于2023年8月2日接到控股股东咸阳金融控股集团有限公司(以下简称“咸阳金控”)函告，获悉其于2023年8月1日将原质押给重庆银行股份有限公司西安分行无限售流通股2亿股办理了证券质押登记解除手续，占其所持股份比例17.97%，占公司总股本比例5.57%。
